hash,fileName,fileId,viewUrl,thumbnailUrl,localFile
2780c69435,jr-reward-2780c69435.webp,1yFs7JWgb3L94PxjOwDBIqu-XTXAaE8Wb,https://drive.google.com/file/d/1yFs7JWgb3L94PxjOwDBIqu-XTXAaE8Wb/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1yFs7JWgb3L94PxjOwDBIqu-XTXAaE8Wb&sz=w1600,01-code/app/assets/badges/jr-rewards/2780c69435.webp
2788fbbd27,jr-reward-2788fbbd27.webp,1M7fm_YxMSDeB0N1jCBv05rMQ5mXiE4rP,https://drive.google.com/file/d/1M7fm_YxMSDeB0N1jCBv05rMQ5mXiE4rP/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1M7fm_YxMSDeB0N1jCBv05rMQ5mXiE4rP&sz=w1600,01-code/app/assets/badges/jr-rewards/2788fbbd27.webp
2790b99215,jr-reward-2790b99215.webp,17OaK-wuEucyHfS4e_OgrYOqM7-OlVEB8,https://drive.google.com/file/d/17OaK-wuEucyHfS4e_OgrYOqM7-OlVEB8/view?usp=drivesdk,https://drive.google.com/thumbnail?id=17OaK-wuEucyHfS4e_OgrYOqM7-OlVEB8&sz=w1600,01-code/app/assets/badges/jr-rewards/2790b99215.webp
27a777db3d,jr-reward-27a777db3d.webp,15jfixHC8CioTOIU2o0xLiWFBaBMyfC8X,https://drive.google.com/file/d/15jfixHC8CioTOIU2o0xLiWFBaBMyfC8X/view?usp=drivesdk,https://drive.google.com/thumbnail?id=15jfixHC8CioTOIU2o0xLiWFBaBMyfC8X&sz=w1600,01-code/app/assets/badges/jr-rewards/27a777db3d.webp
27e3b4f666,jr-reward-27e3b4f666.webp,12X-vCQipB3eceHa__vUY4ZWCVfv6JNbW,https://drive.google.com/file/d/12X-vCQipB3eceHa__vUY4ZWCVfv6JNbW/view?usp=drivesdk,https://drive.google.com/thumbnail?id=12X-vCQipB3eceHa__vUY4ZWCVfv6JNbW&sz=w1600,01-code/app/assets/badges/jr-rewards/27e3b4f666.webp
27e419493c,jr-reward-27e419493c.webp,1SPOJ45ffWugv3M_FyDAxI_8GWVSM0HRs,https://drive.google.com/file/d/1SPOJ45ffWugv3M_FyDAxI_8GWVSM0HRs/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1SPOJ45ffWugv3M_FyDAxI_8GWVSM0HRs&sz=w1600,01-code/app/assets/badges/jr-rewards/27e419493c.webp
27ea1163d2,jr-reward-27ea1163d2.webp,10WxJSjP0hQMw4QPXknRKIda3KK6W2IkJ,https://drive.google.com/file/d/10WxJSjP0hQMw4QPXknRKIda3KK6W2IkJ/view?usp=drivesdk,https://drive.google.com/thumbnail?id=10WxJSjP0hQMw4QPXknRKIda3KK6W2IkJ&sz=w1600,01-code/app/assets/badges/jr-rewards/27ea1163d2.webp
27f7157051,jr-reward-27f7157051.webp,1JZUJFqzBdv2qFWhPaaDWoei0X3AStItJ,https://drive.google.com/file/d/1JZUJFqzBdv2qFWhPaaDWoei0X3AStItJ/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1JZUJFqzBdv2qFWhPaaDWoei0X3AStItJ&sz=w1600,01-code/app/assets/badges/jr-rewards/27f7157051.webp
281fab9af5,jr-reward-281fab9af5.webp,1VVUIag4j_uW2ubFw2ueb-r7J7Jpx3KxE,https://drive.google.com/file/d/1VVUIag4j_uW2ubFw2ueb-r7J7Jpx3KxE/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1VVUIag4j_uW2ubFw2ueb-r7J7Jpx3KxE&sz=w1600,01-code/app/assets/badges/jr-rewards/281fab9af5.webp
282b4fe757,jr-reward-282b4fe757.webp,1JrpSlVJcPJ6TeD4_9Q3fjy5OsCwMf9xm,https://drive.google.com/file/d/1JrpSlVJcPJ6TeD4_9Q3fjy5OsCwMf9xm/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1JrpSlVJcPJ6TeD4_9Q3fjy5OsCwMf9xm&sz=w1600,01-code/app/assets/badges/jr-rewards/282b4fe757.webp
282cd45b02,jr-reward-282cd45b02.webp,1vRiV1HfA4mKYuilsqUgvd-3XKLrE6NaL,https://drive.google.com/file/d/1vRiV1HfA4mKYuilsqUgvd-3XKLrE6NaL/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1vRiV1HfA4mKYuilsqUgvd-3XKLrE6NaL&sz=w1600,01-code/app/assets/badges/jr-rewards/282cd45b02.webp
28349360d1,jr-reward-28349360d1.webp,140ULacAccekmLLpWRowCwDhvNcgBKPbY,https://drive.google.com/file/d/140ULacAccekmLLpWRowCwDhvNcgBKPbY/view?usp=drivesdk,https://drive.google.com/thumbnail?id=140ULacAccekmLLpWRowCwDhvNcgBKPbY&sz=w1600,01-code/app/assets/badges/jr-rewards/28349360d1.webp
283bad2e9f,jr-reward-283bad2e9f.webp,1h5KlzXn7phCvsMKfc2vslvSDv84UlikL,https://drive.google.com/file/d/1h5KlzXn7phCvsMKfc2vslvSDv84UlikL/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1h5KlzXn7phCvsMKfc2vslvSDv84UlikL&sz=w1600,01-code/app/assets/badges/jr-rewards/283bad2e9f.webp
285ed1f3a9,jr-reward-285ed1f3a9.webp,1uJ1K1v5PEoY8EOgryZB56rQhvQ6acnlb,https://drive.google.com/file/d/1uJ1K1v5PEoY8EOgryZB56rQhvQ6acnlb/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1uJ1K1v5PEoY8EOgryZB56rQhvQ6acnlb&sz=w1600,01-code/app/assets/badges/jr-rewards/285ed1f3a9.webp
2867193368,jr-reward-2867193368.webp,1dFAM57nD3K1-IFyoeYGHhIxcrbUKZyXw,https://drive.google.com/file/d/1dFAM57nD3K1-IFyoeYGHhIxcrbUKZyXw/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1dFAM57nD3K1-IFyoeYGHhIxcrbUKZyXw&sz=w1600,01-code/app/assets/badges/jr-rewards/2867193368.webp
287cd5178b,jr-reward-287cd5178b.webp,1512OnV3TPd_KjK4K1U2JHGvmpUFul_ux,https://drive.google.com/file/d/1512OnV3TPd_KjK4K1U2JHGvmpUFul_ux/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1512OnV3TPd_KjK4K1U2JHGvmpUFul_ux&sz=w1600,01-code/app/assets/badges/jr-rewards/287cd5178b.webp
28977ce578,jr-reward-28977ce578.webp,1bi_ZkDfMqGxGIvL7uQr_uTAGQx1AUsc8,https://drive.google.com/file/d/1bi_ZkDfMqGxGIvL7uQr_uTAGQx1AUsc8/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1bi_ZkDfMqGxGIvL7uQr_uTAGQx1AUsc8&sz=w1600,01-code/app/assets/badges/jr-rewards/28977ce578.webp
28a09b8b41,jr-reward-28a09b8b41.webp,14QT19P_sPSjLna2UgxZiRwk2LGVr-6MB,https://drive.google.com/file/d/14QT19P_sPSjLna2UgxZiRwk2LGVr-6MB/view?usp=drivesdk,https://drive.google.com/thumbnail?id=14QT19P_sPSjLna2UgxZiRwk2LGVr-6MB&sz=w1600,01-code/app/assets/badges/jr-rewards/28a09b8b41.webp
28ca73c257,jr-reward-28ca73c257.webp,1q1B4whXYpcpFG3TZ4tdAdpBpZqwR_ZhQ,https://drive.google.com/file/d/1q1B4whXYpcpFG3TZ4tdAdpBpZqwR_ZhQ/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1q1B4whXYpcpFG3TZ4tdAdpBpZqwR_ZhQ&sz=w1600,01-code/app/assets/badges/jr-rewards/28ca73c257.webp
28d0f6912b,jr-reward-28d0f6912b.webp,18Z9SiAmkLZ2k_F-gBD5Y7_VBjszmSuWy,https://drive.google.com/file/d/18Z9SiAmkLZ2k_F-gBD5Y7_VBjszmSuWy/view?usp=drivesdk,https://drive.google.com/thumbnail?id=18Z9SiAmkLZ2k_F-gBD5Y7_VBjszmSuWy&sz=w1600,01-code/app/assets/badges/jr-rewards/28d0f6912b.webp
28f2198f05,jr-reward-28f2198f05.webp,1rxXrf7gxEdXt3TS9nVsCNOn6PRLAWALm,https://drive.google.com/file/d/1rxXrf7gxEdXt3TS9nVsCNOn6PRLAWALm/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1rxXrf7gxEdXt3TS9nVsCNOn6PRLAWALm&sz=w1600,01-code/app/assets/badges/jr-rewards/28f2198f05.webp
291e6c96c1,jr-reward-291e6c96c1.webp,1VXCGf0vXwMa_BNl0mSpKEqudSpecgCny,https://drive.google.com/file/d/1VXCGf0vXwMa_BNl0mSpKEqudSpecgCny/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1VXCGf0vXwMa_BNl0mSpKEqudSpecgCny&sz=w1600,01-code/app/assets/badges/jr-rewards/291e6c96c1.webp
2923c5316a,jr-reward-2923c5316a.webp,1KxLHTWa2YOQR7HTHna6qgp_cSd15AJPP,https://drive.google.com/file/d/1KxLHTWa2YOQR7HTHna6qgp_cSd15AJPP/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1KxLHTWa2YOQR7HTHna6qgp_cSd15AJPP&sz=w1600,01-code/app/assets/badges/jr-rewards/2923c5316a.webp
292414bc1e,jr-reward-292414bc1e.webp,194n0CKEMfwy4myUTmBsTxU1w6yui-cOk,https://drive.google.com/file/d/194n0CKEMfwy4myUTmBsTxU1w6yui-cOk/view?usp=drivesdk,https://drive.google.com/thumbnail?id=194n0CKEMfwy4myUTmBsTxU1w6yui-cOk&sz=w1600,01-code/app/assets/badges/jr-rewards/292414bc1e.webp
2931932ebd,jr-reward-2931932ebd.webp,15lZf1IQRJCInjxwTczLUcpQCH1F9dH-K,https://drive.google.com/file/d/15lZf1IQRJCInjxwTczLUcpQCH1F9dH-K/view?usp=drivesdk,https://drive.google.com/thumbnail?id=15lZf1IQRJCInjxwTczLUcpQCH1F9dH-K&sz=w1600,01-code/app/assets/badges/jr-rewards/2931932ebd.webp
2933d04461,jr-reward-2933d04461.webp,1E-OhH7B0aEoWx7uedoexUnw9PIs0lMd8,https://drive.google.com/file/d/1E-OhH7B0aEoWx7uedoexUnw9PIs0lMd8/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1E-OhH7B0aEoWx7uedoexUnw9PIs0lMd8&sz=w1600,01-code/app/assets/badges/jr-rewards/2933d04461.webp
29394f8932,jr-reward-29394f8932.webp,18vCFEnBsDEgj2SQTwjR4LkpDcOrL83hF,https://drive.google.com/file/d/18vCFEnBsDEgj2SQTwjR4LkpDcOrL83hF/view?usp=drivesdk,https://drive.google.com/thumbnail?id=18vCFEnBsDEgj2SQTwjR4LkpDcOrL83hF&sz=w1600,01-code/app/assets/badges/jr-rewards/29394f8932.webp
293cdd9a4e,jr-reward-293cdd9a4e.webp,1l1zUcoE-oSYvCmUMV1BrJ_ZyaemMgsBW,https://drive.google.com/file/d/1l1zUcoE-oSYvCmUMV1BrJ_ZyaemMgsBW/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1l1zUcoE-oSYvCmUMV1BrJ_ZyaemMgsBW&sz=w1600,01-code/app/assets/badges/jr-rewards/293cdd9a4e.webp
294bee0b81,jr-reward-294bee0b81.webp,18MHwZPmIhu0XgOlnGlZtoEeRQjSw_1Aq,https://drive.google.com/file/d/18MHwZPmIhu0XgOlnGlZtoEeRQjSw_1Aq/view?usp=drivesdk,https://drive.google.com/thumbnail?id=18MHwZPmIhu0XgOlnGlZtoEeRQjSw_1Aq&sz=w1600,01-code/app/assets/badges/jr-rewards/294bee0b81.webp
2955d5182c,jr-reward-2955d5182c.webp,1fQ-vr6OdZl1vi2vaYcbRJ9UNOduJTe4W,https://drive.google.com/file/d/1fQ-vr6OdZl1vi2vaYcbRJ9UNOduJTe4W/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1fQ-vr6OdZl1vi2vaYcbRJ9UNOduJTe4W&sz=w1600,01-code/app/assets/badges/jr-rewards/2955d5182c.webp
2987faccd6,jr-reward-2987faccd6.webp,1O-sHXR6K35zjf5UQRVqie4EqhgLIypLH,https://drive.google.com/file/d/1O-sHXR6K35zjf5UQRVqie4EqhgLIypLH/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1O-sHXR6K35zjf5UQRVqie4EqhgLIypLH&sz=w1600,01-code/app/assets/badges/jr-rewards/2987faccd6.webp
29ae6cbc2a,jr-reward-29ae6cbc2a.webp,1NzUz9eNAKm70ukg8GVCQThHfoIkGi9fU,https://drive.google.com/file/d/1NzUz9eNAKm70ukg8GVCQThHfoIkGi9fU/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1NzUz9eNAKm70ukg8GVCQThHfoIkGi9fU&sz=w1600,01-code/app/assets/badges/jr-rewards/29ae6cbc2a.webp
29b93704e2,jr-reward-29b93704e2.webp,1IWLM_28qodloadwzCuqN7vytW1tfqx3A,https://drive.google.com/file/d/1IWLM_28qodloadwzCuqN7vytW1tfqx3A/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1IWLM_28qodloadwzCuqN7vytW1tfqx3A&sz=w1600,01-code/app/assets/badges/jr-rewards/29b93704e2.webp
29d1bcf9f5,jr-reward-29d1bcf9f5.webp,18Izftwxbeu4to0tpdSzmF_Z4M0Lbfp52,https://drive.google.com/file/d/18Izftwxbeu4to0tpdSzmF_Z4M0Lbfp52/view?usp=drivesdk,https://drive.google.com/thumbnail?id=18Izftwxbeu4to0tpdSzmF_Z4M0Lbfp52&sz=w1600,01-code/app/assets/badges/jr-rewards/29d1bcf9f5.webp
29e025252e,jr-reward-29e025252e.webp,1WyRZHqf_iavRPpona7seW3J-c-srWiQc,https://drive.google.com/file/d/1WyRZHqf_iavRPpona7seW3J-c-srWiQc/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1WyRZHqf_iavRPpona7seW3J-c-srWiQc&sz=w1600,01-code/app/assets/badges/jr-rewards/29e025252e.webp
29e7f68a75,jr-reward-29e7f68a75.webp,1oP7q9s121Bi8kqHxrHZ-xokoY6aoCZAQ,https://drive.google.com/file/d/1oP7q9s121Bi8kqHxrHZ-xokoY6aoCZAQ/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1oP7q9s121Bi8kqHxrHZ-xokoY6aoCZAQ&sz=w1600,01-code/app/assets/badges/jr-rewards/29e7f68a75.webp
29e8768583,jr-reward-29e8768583.webp,1qAzJrnGOPY7-rpk3KLmmgVnwFyxolrsS,https://drive.google.com/file/d/1qAzJrnGOPY7-rpk3KLmmgVnwFyxolrsS/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1qAzJrnGOPY7-rpk3KLmmgVnwFyxolrsS&sz=w1600,01-code/app/assets/badges/jr-rewards/29e8768583.webp
29fe3cf676,jr-reward-29fe3cf676.webp,1QRNY_y6m_fDuQ9fGdvOB1vgcdiWAWB0_,https://drive.google.com/file/d/1QRNY_y6m_fDuQ9fGdvOB1vgcdiWAWB0_/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1QRNY_y6m_fDuQ9fGdvOB1vgcdiWAWB0_&sz=w1600,01-code/app/assets/badges/jr-rewards/29fe3cf676.webp
2a0e5fe6bd,jr-reward-2a0e5fe6bd.webp,14pdbMZJdF8hGkj5M5UOIOpEto27g-o6i,https://drive.google.com/file/d/14pdbMZJdF8hGkj5M5UOIOpEto27g-o6i/view?usp=drivesdk,https://drive.google.com/thumbnail?id=14pdbMZJdF8hGkj5M5UOIOpEto27g-o6i&sz=w1600,01-code/app/assets/badges/jr-rewards/2a0e5fe6bd.webp
2a288e1399,jr-reward-2a288e1399.webp,1-GMQLwHl56MYpDwHHUN_DpMsmudCu41X,https://drive.google.com/file/d/1-GMQLwHl56MYpDwHHUN_DpMsmudCu41X/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1-GMQLwHl56MYpDwHHUN_DpMsmudCu41X&sz=w1600,01-code/app/assets/badges/jr-rewards/2a288e1399.webp
2a2b3cbddd,jr-reward-2a2b3cbddd.webp,1xdSpsXvy3RDZKJx4t5_vg6cDxmhzY06i,https://drive.google.com/file/d/1xdSpsXvy3RDZKJx4t5_vg6cDxmhzY06i/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1xdSpsXvy3RDZKJx4t5_vg6cDxmhzY06i&sz=w1600,01-code/app/assets/badges/jr-rewards/2a2b3cbddd.webp
2a409dbb4c,jr-reward-2a409dbb4c.webp,1NjWpw267IDWnZ0qHVeLACoKpcthA8bML,https://drive.google.com/file/d/1NjWpw267IDWnZ0qHVeLACoKpcthA8bML/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1NjWpw267IDWnZ0qHVeLACoKpcthA8bML&sz=w1600,01-code/app/assets/badges/jr-rewards/2a409dbb4c.webp
2a7e2f71c9,jr-reward-2a7e2f71c9.webp,1tfcl9t4Fs65TDVZoTYCi6zEZmLTK0vXA,https://drive.google.com/file/d/1tfcl9t4Fs65TDVZoTYCi6zEZmLTK0vXA/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1tfcl9t4Fs65TDVZoTYCi6zEZmLTK0vXA&sz=w1600,01-code/app/assets/badges/jr-rewards/2a7e2f71c9.webp
2a8fc4638b,jr-reward-2a8fc4638b.webp,1OquayhjyCw7yKtOHJJYdvUh2Zy5R5WPz,https://drive.google.com/file/d/1OquayhjyCw7yKtOHJJYdvUh2Zy5R5WPz/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1OquayhjyCw7yKtOHJJYdvUh2Zy5R5WPz&sz=w1600,01-code/app/assets/badges/jr-rewards/2a8fc4638b.webp
2aa9ac1da7,jr-reward-2aa9ac1da7.webp,1sRKQqDK7LSpvyJYv4-mIrvnbivW_h1Th,https://drive.google.com/file/d/1sRKQqDK7LSpvyJYv4-mIrvnbivW_h1Th/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1sRKQqDK7LSpvyJYv4-mIrvnbivW_h1Th&sz=w1600,01-code/app/assets/badges/jr-rewards/2aa9ac1da7.webp
2af9f0f106,jr-reward-2af9f0f106.webp,1ck3YUE1YoroZzHLYOgVDZSv8C39M8OzQ,https://drive.google.com/file/d/1ck3YUE1YoroZzHLYOgVDZSv8C39M8OzQ/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1ck3YUE1YoroZzHLYOgVDZSv8C39M8OzQ&sz=w1600,01-code/app/assets/badges/jr-rewards/2af9f0f106.webp
2afaccf75b,jr-reward-2afaccf75b.webp,16N8-evbp04eC3AL1xQVhGFiqxpEXCPr2,https://drive.google.com/file/d/16N8-evbp04eC3AL1xQVhGFiqxpEXCPr2/view?usp=drivesdk,https://drive.google.com/thumbnail?id=16N8-evbp04eC3AL1xQVhGFiqxpEXCPr2&sz=w1600,01-code/app/assets/badges/jr-rewards/2afaccf75b.webp
2b1b713b0d,jr-reward-2b1b713b0d.webp,16T8Fssbb6lZc-Ku7B1jHs8L4jv98oRpw,https://drive.google.com/file/d/16T8Fssbb6lZc-Ku7B1jHs8L4jv98oRpw/view?usp=drivesdk,https://drive.google.com/thumbnail?id=16T8Fssbb6lZc-Ku7B1jHs8L4jv98oRpw&sz=w1600,01-code/app/assets/badges/jr-rewards/2b1b713b0d.webp
2b1bef532a,jr-reward-2b1bef532a.webp,1uwmoisjxMG_uqK5bFWRX5QIEoaSt_yMB,https://drive.google.com/file/d/1uwmoisjxMG_uqK5bFWRX5QIEoaSt_yMB/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1uwmoisjxMG_uqK5bFWRX5QIEoaSt_yMB&sz=w1600,01-code/app/assets/badges/jr-rewards/2b1bef532a.webp
2b1fcd70d0,jr-reward-2b1fcd70d0.webp,1qv8JkNOWQx7FJVmmt-190hG8k6QhjB7f,https://drive.google.com/file/d/1qv8JkNOWQx7FJVmmt-190hG8k6QhjB7f/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1qv8JkNOWQx7FJVmmt-190hG8k6QhjB7f&sz=w1600,01-code/app/assets/badges/jr-rewards/2b1fcd70d0.webp
2b495b2f26,jr-reward-2b495b2f26.webp,15CzSD24IFUn4VmyzSM3WV11Xzdu63gmB,https://drive.google.com/file/d/15CzSD24IFUn4VmyzSM3WV11Xzdu63gmB/view?usp=drivesdk,https://drive.google.com/thumbnail?id=15CzSD24IFUn4VmyzSM3WV11Xzdu63gmB&sz=w1600,01-code/app/assets/badges/jr-rewards/2b495b2f26.webp
2b662d8581,jr-reward-2b662d8581.webp,1P6DN12bxs2L2UfvDKBLuVlz8dLT6LL-u,https://drive.google.com/file/d/1P6DN12bxs2L2UfvDKBLuVlz8dLT6LL-u/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1P6DN12bxs2L2UfvDKBLuVlz8dLT6LL-u&sz=w1600,01-code/app/assets/badges/jr-rewards/2b662d8581.webp
2b66ddede9,jr-reward-2b66ddede9.webp,1WNbfaoaXJhkzMb07W9UcbNOcOVRXqx4t,https://drive.google.com/file/d/1WNbfaoaXJhkzMb07W9UcbNOcOVRXqx4t/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1WNbfaoaXJhkzMb07W9UcbNOcOVRXqx4t&sz=w1600,01-code/app/assets/badges/jr-rewards/2b66ddede9.webp
2bbe93019d,jr-reward-2bbe93019d.webp,1jAy2Dc1frKXnTPwIgKpWEVaj0Ozsdyo1,https://drive.google.com/file/d/1jAy2Dc1frKXnTPwIgKpWEVaj0Ozsdyo1/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1jAy2Dc1frKXnTPwIgKpWEVaj0Ozsdyo1&sz=w1600,01-code/app/assets/badges/jr-rewards/2bbe93019d.webp
2bc902bcc6,jr-reward-2bc902bcc6.webp,1TSTtMbjOyDxrRiBI-zSS7B7PWGEwdxLs,https://drive.google.com/file/d/1TSTtMbjOyDxrRiBI-zSS7B7PWGEwdxLs/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1TSTtMbjOyDxrRiBI-zSS7B7PWGEwdxLs&sz=w1600,01-code/app/assets/badges/jr-rewards/2bc902bcc6.webp
2bcfb8ac9f,jr-reward-2bcfb8ac9f.webp,1fh57RlyuTnGu8d8kWUulLG0Z_mvuxjzK,https://drive.google.com/file/d/1fh57RlyuTnGu8d8kWUulLG0Z_mvuxjzK/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1fh57RlyuTnGu8d8kWUulLG0Z_mvuxjzK&sz=w1600,01-code/app/assets/badges/jr-rewards/2bcfb8ac9f.webp
2bd80220b2,jr-reward-2bd80220b2.webp,19OWVHYFn6xmLy0xBKebEp5KULEbvlNTY,https://drive.google.com/file/d/19OWVHYFn6xmLy0xBKebEp5KULEbvlNTY/view?usp=drivesdk,https://drive.google.com/thumbnail?id=19OWVHYFn6xmLy0xBKebEp5KULEbvlNTY&sz=w1600,01-code/app/assets/badges/jr-rewards/2bd80220b2.webp
2bf315e9c3,jr-reward-2bf315e9c3.webp,1a5SPQQR3zfThVDugU_Y3dwjCqzIBA0S5,https://drive.google.com/file/d/1a5SPQQR3zfThVDugU_Y3dwjCqzIBA0S5/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1a5SPQQR3zfThVDugU_Y3dwjCqzIBA0S5&sz=w1600,01-code/app/assets/badges/jr-rewards/2bf315e9c3.webp
2c0e8851d0,jr-reward-2c0e8851d0.webp,1ncrNCsx-oGIqf6PohaBWRtqT0RPf72Lj,https://drive.google.com/file/d/1ncrNCsx-oGIqf6PohaBWRtqT0RPf72Lj/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1ncrNCsx-oGIqf6PohaBWRtqT0RPf72Lj&sz=w1600,01-code/app/assets/badges/jr-rewards/2c0e8851d0.webp
2c19de1966,jr-reward-2c19de1966.webp,1Cev5CvDO9pQJKmHcVrwBXHs9FCJ9dPgq,https://drive.google.com/file/d/1Cev5CvDO9pQJKmHcVrwBXHs9FCJ9dPgq/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1Cev5CvDO9pQJKmHcVrwBXHs9FCJ9dPgq&sz=w1600,01-code/app/assets/badges/jr-rewards/2c19de1966.webp
2c731074a5,jr-reward-2c731074a5.webp,1Ab_NZAEFOvbp4DTQrgjMshLh24S4gAMF,https://drive.google.com/file/d/1Ab_NZAEFOvbp4DTQrgjMshLh24S4gAMF/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1Ab_NZAEFOvbp4DTQrgjMshLh24S4gAMF&sz=w1600,01-code/app/assets/badges/jr-rewards/2c731074a5.webp
2c8779e1f9,jr-reward-2c8779e1f9.webp,1kBbyizMQxRNVRvg1yr9YAYa0GiovFLW_,https://drive.google.com/file/d/1kBbyizMQxRNVRvg1yr9YAYa0GiovFLW_/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1kBbyizMQxRNVRvg1yr9YAYa0GiovFLW_&sz=w1600,01-code/app/assets/badges/jr-rewards/2c8779e1f9.webp
2c8fe7700a,jr-reward-2c8fe7700a.webp,1PX6KlY_kh8E9T-xfJtvGFlst75kU5Rjc,https://drive.google.com/file/d/1PX6KlY_kh8E9T-xfJtvGFlst75kU5Rjc/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1PX6KlY_kh8E9T-xfJtvGFlst75kU5Rjc&sz=w1600,01-code/app/assets/badges/jr-rewards/2c8fe7700a.webp
2c936aae43,jr-reward-2c936aae43.webp,1iVizdTKc13kTuu3gff-HZs6Vh9OyCHL9,https://drive.google.com/file/d/1iVizdTKc13kTuu3gff-HZs6Vh9OyCHL9/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1iVizdTKc13kTuu3gff-HZs6Vh9OyCHL9&sz=w1600,01-code/app/assets/badges/jr-rewards/2c936aae43.webp
2c9d62360d,jr-reward-2c9d62360d.webp,1oysEwBFAD0z1MrLbpZ-N0tvEPBRSqyo3,https://drive.google.com/file/d/1oysEwBFAD0z1MrLbpZ-N0tvEPBRSqyo3/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1oysEwBFAD0z1MrLbpZ-N0tvEPBRSqyo3&sz=w1600,01-code/app/assets/badges/jr-rewards/2c9d62360d.webp
2c9fcb32fa,jr-reward-2c9fcb32fa.webp,1jiQivQQ0tE9bUD6SAnOno0bssOpcFBTu,https://drive.google.com/file/d/1jiQivQQ0tE9bUD6SAnOno0bssOpcFBTu/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1jiQivQQ0tE9bUD6SAnOno0bssOpcFBTu&sz=w1600,01-code/app/assets/badges/jr-rewards/2c9fcb32fa.webp
2cbde09fbf,jr-reward-2cbde09fbf.webp,1yRZ7CY9JCtuAGGUn6u9mMGIh7cfSiYa-,https://drive.google.com/file/d/1yRZ7CY9JCtuAGGUn6u9mMGIh7cfSiYa-/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1yRZ7CY9JCtuAGGUn6u9mMGIh7cfSiYa-&sz=w1600,01-code/app/assets/badges/jr-rewards/2cbde09fbf.webp
2ced4d345e,jr-reward-2ced4d345e.webp,1d3GeOg4wqOby85utPpcmoIDU0bsyn_1g,https://drive.google.com/file/d/1d3GeOg4wqOby85utPpcmoIDU0bsyn_1g/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1d3GeOg4wqOby85utPpcmoIDU0bsyn_1g&sz=w1600,01-code/app/assets/badges/jr-rewards/2ced4d345e.webp
2cf00041a7,jr-reward-2cf00041a7.webp,1D3SUXJDK2Ef_eupS0MMJzFlOw4CwqQRa,https://drive.google.com/file/d/1D3SUXJDK2Ef_eupS0MMJzFlOw4CwqQRa/view?usp=drivesdk,https://drive.google.com/thumbnail?id=1D3SUXJDK2Ef_eupS0MMJzFlOw4CwqQRa&sz=w1600,01-code/app/assets/badges/jr-rewards/2cf00041a7.webp
